player_id,name,role, Goals Conceded, Minutes played, Punches,Saves,Throws,Passes,Accurate Passes,Key Passes,goals,assists,chances_created,total_shots,shot_on_target,crosses,long_balls,touches,aerials_won,aerials_lost,clearances,dispossessed,dribbles_attempted,dribbles_succeeded,duels_won,duels_lost,fouls,interceptions,recoveries,tackles_attempted,tackles_succeeded,was_fouled,is_a_sub,was_subbed,yellow_card,red_card,rating
470847,Ignacio Pussetto,Midfielder,,11,,,,5,2,0,0,0,0,0,0,1,1,13,0,0,1,0,1,0,1,2,0,0,0,1,1,0,1,0,,,5.8
113836,Danny Welbeck,Attacker,,17,,,,4,3,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,2,1,0,0,2,0,0,1,1,0,,,5.7
1021382,Joao Pedro,Attacker,,16,,,,6,4,0,0,0,0,0,0,0,0,8,1,1,0,0,2,1,2,3,1,0,1,0,0,0,1,0,,,5.7
24147,Ben Foster,Keeper,3,90,0,4,6,33,17,0,,,,0,0,0,28,48,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,,,,4.2
175311,Kiko,Defender,,79,,,,42,28,0,0,0,0,0,0,4,13,65,0,1,0,1,4,2,4,8,2,0,5,2,0,0,0,1,,,5.5
40548,Craig Cathcart,Defender,,90,,,,47,36,0,0,0,0,0,0,0,7,58,4,4,1,0,0,0,7,7,2,3,11,3,3,0,0,,1,,5.9
169162,Craig Dawson,Defender,,90,,,,38,30,1,0,0,0,1,0,0,8,49,4,2,2,1,0,0,5,7,3,2,7,0,0,1,0,,1,,5.4
500502,Adam Masina,Defender,,74,,,,37,23,0,0,0,0,0,0,4,11,59,5,1,3,2,0,0,8,4,1,1,8,1,0,2,0,1,,,5.8
295067,Will Hughes,Midfielder,,73,,,,31,25,0,0,0,0,3,0,0,0,47,1,2,0,0,2,1,6,5,2,2,5,2,1,2,0,1,,,6.1
41365,Étienne Capoue,Midfielder,,90,,,,47,34,0,0,0,0,0,0,0,10,61,3,1,2,0,1,1,8,4,2,3,7,3,3,1,0,,,,6.3
771294,Ismaila Sarr,Attacker,,90,,,,21,17,1,0,0,0,1,0,5,0,42,1,5,0,4,3,3,5,10,1,1,7,0,0,1,0,,,,5.5
352887,Abdoulaye Doucouré,Midfielder,,90,,,,34,22,0,0,0,0,2,0,1,2,47,1,2,0,1,2,1,2,6,1,1,4,0,0,0,0,,1,,5.7
210278,Roberto Pereyra,Attacker,,74,,,,22,18,0,0,0,0,0,0,4,1,36,0,1,0,1,2,1,1,4,1,1,3,0,0,0,0,1,,,5.8
72436,Troy Deeney,Attacker,,90,,,,22,9,0,0,0,0,1,0,0,0,28,5,18,0,0,0,0,5,20,1,0,1,0,0,0,0,,,,4.6
307438,Fabian Balbuena,Defender,,1,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
143793,Jack Wilshere,Midfielder,,22,,,,7,5,0,0,0,0,0,0,0,1,11,1,0,0,1,1,0,2,3,1,0,0,0,0,1,1,0,,,5.9
132035,Andriy Yarmolenko,Attacker,,12,,,,8,7,0,1,0,1,1,1,0,0,12,0,0,1,0,1,0,0,2,1,0,2,0,0,0,1,0,,,7.1
30973,Lukasz Fabianski,Keeper,2,90,1,4,1,23,10,0,,,,0,0,0,22,29,1,0,1,0,0,0,1,0,0,0,7,0,0,0,0,,,,6.5
194323,Ryan Fredericks,Defender,,90,,,,17,13,0,0,0,0,1,0,2,4,39,3,0,7,0,3,0,5,4,0,1,2,2,2,0,0,,,,6.7
696443,Issa Diop,Defender,,90,,,,14,10,0,0,0,0,0,0,0,6,23,3,2,7,0,0,0,4,4,2,0,1,1,0,0,0,,,,6.3
49543,Angelo Ogbonna,Defender,,90,,,,21,14,0,0,0,0,0,0,0,9,32,0,2,3,0,0,0,2,3,0,3,8,1,0,1,0,,,,6.3
155782,Aaron Cresswell,Defender,,90,,,,29,18,0,0,0,0,0,0,1,8,46,0,0,3,0,1,1,2,0,0,0,7,0,0,1,0,,,,6.5
524437,Tomas Soucek,Midfielder,,90,,,,27,17,1,1,0,0,2,1,0,3,47,8,5,4,0,0,0,12,7,1,3,8,3,1,2,0,,,,7.9
654096,Declan Rice,Midfielder,,90,,,,31,28,1,0,0,0,0,0,0,4,44,0,0,2,0,2,1,6,3,2,0,11,5,0,0,0,,1,,6.7
523825,Jarrod Bowen,Attacker,,78,,,,15,12,3,0,2,1,0,0,2,3,36,0,1,1,3,3,1,3,7,0,5,3,1,0,1,0,1,,,8.4
683450,Pablo Fornals,Midfielder,,89,,,,33,29,0,0,0,0,0,0,0,5,39,0,2,0,0,0,0,1,5,0,2,8,0,0,1,0,1,,,6.5
210276,Manuel Lanzini,Midfielder,,68,,,,24,20,0,0,0,0,1,0,0,1,34,0,0,0,1,2,0,3,7,1,1,6,3,1,0,0,1,1,,6.1
158545,Michail Antonio,Attacker,,90,,,,23,17,2,1,1,1,5,2,1,2,49,4,3,0,1,4,1,7,10,2,0,3,0,0,2,0,,,,8.4
129915,Johann Berg Gudmundsson,Midfielder,,1,,,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,,,
169719,Chris Wood,Attacker,,21,,,,3,2,0,0,0,0,0,0,0,0,9,1,2,0,0,0,0,2,2,0,0,0,0,0,1,1,0,,,5.9
280484,Nick Pope,Keeper,0,90,0,2,9,29,12,0,,,,0,0,0,24,43,0,1,1,0,0,0,0,1,0,0,12,0,0,0,0,,,,6.4
36786,Phil Bardsley,Defender,,90,,,,45,31,0,0,0,0,1,1,0,13,73,1,1,6,1,0,0,3,3,0,0,4,1,1,2,0,,,,6.6
172323,Kevin Long,Defender,,90,,,,34,26,0,0,0,0,0,0,0,7,50,3,5,8,0,0,0,5,6,1,1,3,1,1,2,0,,,,6.6
243138,James Tarkowski,Defender,,90,,,,37,24,0,1,0,1,2,2,0,9,53,12,4,8,0,0,0,14,6,0,1,2,2,2,1,0,,,,8.2
289137,Charlie Taylor,Defender,,90,,,,38,27,0,0,0,0,0,0,4,10,72,0,2,3,0,3,1,4,7,1,1,6,0,0,3,0,,,,6.3
939542,Dwight McNeil,Midfielder,,90,,,,38,30,0,0,0,0,1,0,5,4,55,1,0,2,0,1,1,3,3,1,0,4,0,0,1,0,,,,6.5
182223,Ashley Westwood,Midfielder,,90,,,,70,57,3,0,0,0,0,0,5,11,84,0,0,2,0,0,0,1,1,1,2,5,0,0,1,0,,,,7.1
494597,Josh Brownhill,Midfielder,,90,,,,41,34,0,0,0,0,0,0,0,3,52,0,3,2,1,1,1,2,5,0,2,6,1,1,0,0,,,,6.4
37194,Erik Pieters,Defender,,89,,,,28,18,2,0,0,1,2,0,0,0,47,1,1,2,1,1,0,5,10,1,0,3,3,1,1,0,1,,,6.1
109491,Jay Rodriguez,Attacker,,90,,,,23,18,1,0,1,1,2,1,1,1,40,4,11,1,3,3,2,8,18,3,0,5,1,1,1,0,,,,6.5
196308,Matej Vydra,Attacker,,69,,,,18,15,1,0,0,0,1,0,1,0,26,2,2,1,1,0,0,2,4,0,0,1,0,0,0,0,1,,,6.3
942549,Billy Gilmour,Midfielder,,12,,,,10,9,0,0,0,0,0,0,0,0,13,0,1,0,1,0,0,1,3,0,0,0,1,1,0,1,0,,,5.7
846383,Callum Hudson-Odoi,Attacker,,14,,,,4,4,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,2,1,0,0,1,1,1,1,1,0,,,6.2
604982,Ruben Loftus-Cheek,Attacker,,14,,,,9,9,0,0,0,0,1,0,0,0,13,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,,,6.3
749661,Tammy Abraham,Attacker,,14,,,,2,2,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,,,5.7
317564,Kepa Arrizabalaga,Keeper,0,90,0,3,5,22,20,0,,,,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,,,7.6
807729,Reece James,Defender,,90,,,,83,73,1,0,0,1,0,0,6,5,108,5,1,2,1,1,0,6,5,2,1,7,1,0,0,0,,,,7.3
449232,Andreas Christensen,Defender,,90,,,,107,103,0,0,0,0,0,0,0,8,115,1,1,2,1,0,0,2,3,0,2,4,1,0,0,0,,,,7.1
281207,Kurt Zouma,Defender,,90,,,,110,102,0,0,0,0,1,1,0,6,118,6,2,3,0,0,0,6,2,0,2,3,0,0,0,0,,,,7.6
72541,César Azpilicueta,Defender,,90,,,,83,72,4,0,1,0,0,0,3,5,110,1,2,5,1,1,1,4,6,1,2,4,2,2,0,0,,,,8.4
215384,Ross Barkley,Midfielder,,90,,,,70,62,2,1,1,0,2,1,1,6,85,1,1,0,5,1,1,5,8,2,1,5,1,1,2,0,,,,8.4
319300,N'Golo Kanté,Midfielder,,78,,,,72,68,0,0,0,0,1,0,0,4,86,1,1,3,0,1,1,3,1,0,2,5,1,1,1,0,1,,,7.5
750032,Mason Mount,Midfielder,,76,,,,54,48,0,0,0,0,2,0,2,0,69,0,1,1,1,2,1,2,5,2,0,5,0,0,1,0,1,,,6.6
94086,Willian,Attacker,,76,,,,56,48,1,1,0,1,5,3,5,1,73,0,0,0,0,3,2,4,2,0,0,7,2,0,0,0,1,,,8.5
46469,Olivier Giroud,Attacker,,76,,,,12,6,0,1,0,0,6,3,0,0,26,2,1,1,1,1,0,5,5,1,0,2,0,0,3,0,1,,,7.9
688295,Christian Pulisic,Attacker,,90,,,,37,34,2,0,0,0,3,1,0,1,63,1,0,0,4,3,1,9,7,1,0,4,3,2,4,0,,,,7.8
43061,Christian Fuchs,Defender,,15,,,,10,9,0,0,0,0,0,0,1,1,16,0,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,,,6.2
72417,Ryan Bennett,Defender,,45,,,,17,12,0,0,0,0,0,0,0,4,29,1,3,0,0,0,0,3,4,1,2,0,2,2,0,1,0,,,6.4
282012,Dennis Praet,Midfielder,,26,,,,10,8,0,0,0,0,0,0,0,1,15,0,1,0,1,0,0,3,2,0,1,2,3,0,0,1,0,,,6.2
728123,Hamza Choudhury,Midfielder,,1,,,,2,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,,,
760359,Harvey Barnes,Attacker,,15,,,,8,7,2,0,2,2,0,0,0,1,10,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,,,8.1
37770,Kasper Schmeichel,Keeper,0,90,1,1,1,20,20,1,,,,0,0,0,12,23,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,,,,7.3
710158,James Justin,Defender,,90,,,,52,43,0,0,0,0,2,0,0,1,80,4,2,2,0,1,0,13,7,2,2,5,7,3,3,0,,,,7.7
43248,Jonny Evans,Defender,,90,,,,56,49,1,0,0,0,0,0,0,8,71,2,1,4,0,0,0,5,3,2,3,3,3,3,0,0,,,,7.4
602261,Caglar Söyüncü,Defender,,90,,,,58,53,0,0,0,0,0,0,0,5,69,5,5,5,0,0,0,6,7,2,1,3,1,1,0,0,,,,6.7
139671,Marc Albrighton,Attacker,,75,,,,31,23,3,0,0,1,0,0,8,3,52,0,0,2,0,2,1,3,3,1,0,9,1,0,1,0,1,1,,7.1
533228,Wilfred Ndidi,Midfielder,,90,,,,86,77,1,0,0,0,1,0,0,7,106,3,1,2,1,3,1,10,11,4,1,15,6,3,0,0,,,,7.2
465960,Youri Tielemans,Midfielder,,89,,,,60,51,2,0,1,1,1,0,1,9,75,1,1,0,0,2,0,7,7,1,0,6,3,2,3,0,1,,,7.6
672469,Ben Chilwell,Defender,,45,,,,34,28,0,0,0,0,0,0,0,1,51,0,0,2,2,1,0,1,4,1,0,2,1,1,0,0,1,1,,6
479020,Ayoze Pérez,Attacker,,75,,,,31,24,2,0,0,0,1,0,0,0,45,0,5,0,0,4,2,4,10,1,1,6,2,2,0,0,1,,,6.7
643709,Kelechi Iheanacho,Attacker,,64,,,,18,14,0,1,0,1,4,2,0,1,31,0,1,0,2,2,1,1,6,1,0,2,0,0,0,0,1,,,6.9
286119,Jamie Vardy,Attacker,,90,,,,13,8,0,2,0,2,6,2,1,0,33,3,4,1,2,1,1,4,7,0,0,2,0,0,0,0,,,,8.6
1078788,Neco Williams,Defender,,1,,,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
933768,Curtis Jones,Midfielder,,5,,,,10,9,0,1,0,0,2,1,0,0,13,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,,,
108038,Georginio Wijnaldum,Midfielder,,29,,,,21,17,1,0,0,0,0,0,0,1,31,0,0,0,1,2,2,4,2,0,0,4,1,1,1,1,0,,,6.8
156008,Jordan Henderson,Midfielder,,29,,,,41,33,0,0,0,0,0,0,0,8,44,2,0,0,0,1,1,3,1,1,1,3,0,0,0,1,0,,,6.8
242709,Roberto Firmino,Attacker,,29,,,,16,12,0,0,0,0,1,1,0,0,21,0,1,0,0,1,1,1,2,0,0,2,0,0,0,1,0,,,6.3
319784,Alisson Becker,Keeper,0,90,2,3,5,31,27,0,,,,0,0,0,8,42,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,,,,8.6
760712,Trent Alexander-Arnold,Defender,,90,,,,72,60,0,0,0,0,0,0,10,16,96,0,2,1,0,2,2,2,2,0,0,5,0,0,0,0,,,,7.3
568571,Joseph Gomez,Defender,,90,,,,90,80,0,0,0,0,0,0,0,9,95,2,3,2,0,0,0,4,3,0,1,5,1,1,1,0,,,,7.2
209405,Virgil van Dijk,Defender,,90,,,,75,65,0,0,0,0,0,0,0,11,84,5,1,6,0,0,0,6,1,1,0,9,0,0,1,0,,,,7.3
357880,Andrew Robertson,Defender,,89,,,,69,59,0,0,0,0,0,0,7,3,102,0,1,4,1,1,0,4,5,1,0,6,2,0,2,0,1,1,,6.9
196386,Alex Oxlade-Chamberlain,Midfielder,,61,,,,34,25,0,0,0,0,0,0,2,2,44,0,0,1,0,0,0,2,5,5,1,3,1,1,1,0,1,,,6.6
359188,Fabinho,Midfielder,,61,,,,44,41,0,0,0,0,0,0,0,5,48,0,1,0,0,0,0,0,2,1,0,5,0,0,0,0,1,,,6.5
508889,Naby Keita,Midfielder,,85,,,,83,71,2,0,1,1,0,0,1,6,94,1,0,0,1,2,2,4,5,2,0,4,1,0,0,0,1,,,7.9
292462,Mohamed Salah,Attacker,,90,,,,26,20,3,0,1,0,1,1,0,1,38,0,2,0,1,2,1,2,7,2,0,4,0,0,1,0,,,,7.4
426202,Divock Origi,Attacker,,61,,,,18,13,0,0,0,0,0,0,3,2,26,0,1,2,0,0,0,1,4,3,1,1,0,0,1,0,1,,,6.4
303339,Sadio Mané,Attacker,,90,,,,41,33,0,1,0,1,2,1,2,0,51,0,3,0,1,2,1,2,9,1,0,4,1,1,0,0,,,,7.4
574200,Eric Bailly,Defender,,45,,,,37,36,0,0,0,0,0,0,0,1,41,1,0,1,0,0,0,1,0,1,1,3,0,0,0,1,0,,,6.2
322049,Fred,Midfielder,,23,,,,46,43,1,0,0,0,1,1,0,5,53,0,1,0,1,1,1,3,2,0,1,4,2,2,0,1,0,,,7
41468,Juan Mata,Midfielder,,10,,,,10,9,0,0,0,0,0,0,1,1,13,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,,,6
717176,Daniel James,Attacker,,15,,,,11,11,1,0,0,0,0,0,2,0,15,0,0,0,0,1,1,2,1,0,0,2,0,0,1,1,0,,,6.5
101419,Odion Ighalo,Attacker,,10,,,,1,1,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,,,5.8
182917,David De Gea,Keeper,0,90,0,1,3,18,15,0,,,,0,0,0,3,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,,,5.5
760320,Aaron Wan-Bissaka,Defender,,90,,,,42,39,0,0,0,0,0,0,5,1,67,2,1,0,1,0,0,8,2,0,4,3,6,1,0,0,,,,6.8
258269,Victor Nilsson Lindelöf,Defender,,45,,,,46,43,0,0,0,0,1,0,0,1,56,3,1,2,0,0,0,3,1,0,1,6,0,0,0,0,1,,,6.8
255610,Harry Maguire,Defender,,90,,,,87,78,0,0,0,0,0,0,0,6,96,4,3,1,0,1,1,6,5,0,3,5,0,0,1,0,,,,6.8
362694,Luke Shaw,Defender,,90,,,,47,43,1,0,0,0,2,1,3,1,67,0,1,0,0,2,2,5,1,0,1,0,2,2,1,0,,,,7.2
248453,Paul Pogba,Midfielder,,90,,,,77,68,3,0,0,1,2,1,0,6,91,4,1,2,2,2,2,8,4,1,2,10,0,0,2,0,,,,7.5
115067,Nemanja Matic,Midfielder,,67,,,,77,71,1,0,1,0,0,0,0,1,84,0,0,0,0,1,1,5,1,1,0,7,4,3,0,0,1,,,7.7
950473,Mason Greenwood,Attacker,,75,,,,23,21,0,2,0,0,2,2,0,0,31,0,1,1,0,0,0,2,1,0,0,3,0,0,2,0,1,,,8.8
422685,Bruno Fernandes,Midfielder,,90,,,,71,57,5,1,2,1,3,2,10,5,90,0,1,0,0,1,1,2,2,0,0,4,1,0,0,0,,,,9.3
696365,Marcus Rashford,Attacker,,80,,,,32,22,2,1,0,1,4,2,0,4,45,0,1,2,1,2,2,3,3,0,0,2,1,1,0,0,1,,,8.2
413557,Anthony Martial,Attacker,,80,,,,23,18,0,1,0,0,3,1,0,0,36,1,1,0,2,1,0,5,4,0,0,1,0,0,4,0,1,,,7.6
155913,Matt Ritchie,Defender,,20,,,,12,8,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,,,5.9
500520,Nabil Bentaleb,Midfielder,,47,,,,42,37,0,0,0,0,1,0,0,0,52,1,5,0,0,2,2,4,5,0,0,8,1,0,0,1,0,,,6.2
47382,Andy Carroll,Attacker,,9,,,,6,6,0,0,0,0,0,0,0,0,8,1,1,0,1,0,0,1,3,1,0,0,0,0,0,1,0,,,
321140,Valentino Lazaro,Attacker,,21,,,,13,11,0,0,0,0,0,0,0,0,20,1,2,0,2,2,1,4,5,0,0,1,2,2,0,1,0,,,5.9
72241,Martin Dubravka,Keeper,0,90,1,5,9,14,8,0,,,,0,0,0,7,30,1,0,1,0,0,0,1,0,0,0,10,0,0,0,0,,,,7.2
259306,Emil Krafth,Defender,,90,,,,46,32,1,0,1,1,0,0,6,2,69,0,5,3,1,3,2,3,9,1,0,6,1,1,0,0,,,,6.6
279489,Jamaal Lascelles,Defender,,90,,,,66,59,0,0,0,0,1,0,0,8,75,3,3,4,0,0,0,6,4,0,0,5,2,1,1,0,,,,5.3
155050,Federico Fernández,Defender,,90,,,,69,61,0,0,0,0,0,0,0,6,81,6,2,6,0,0,0,8,2,0,0,6,0,0,2,0,,,,6.4
299984,Javier Manquillo,Defender,,90,,,,37,29,0,0,0,0,0,0,2,3,60,1,1,4,0,0,0,5,1,0,1,2,4,4,0,0,,,,6.7
127130,Jonjo Shelvey,Midfielder,,90,,,,74,63,3,1,0,1,2,1,8,17,91,1,1,1,0,1,1,2,3,1,0,4,0,0,0,0,,,,7.7
489627,Isaac Hayden,Midfielder,,43,,,,31,24,0,0,0,0,0,0,0,2,37,2,1,0,0,0,0,7,1,0,0,2,4,0,1,0,1,,,6.4
466482,Allan Saint-Maximin,Midfielder,,69,,,,18,15,1,0,0,0,2,1,1,2,37,0,1,0,4,7,3,6,9,0,0,4,2,2,1,0,1,,,6.2
442277,Miguel Almiron,Midfielder,,90,,,,37,29,0,1,0,1,4,1,1,3,54,0,2,0,2,1,1,5,7,3,0,5,2,1,2,0,,,,7.3
535936,Joelinton,Attacker,,81,,,,36,28,1,0,0,0,0,0,1,2,53,3,2,0,2,1,1,8,6,2,0,3,3,2,1,0,1,,,6.9
363340,Dwight Gayle,Attacker,,70,,,,15,13,2,0,1,1,1,1,0,0,25,0,3,1,0,1,1,5,4,1,0,2,1,0,3,0,1,1,,7.6
36379,Mario Vrancic,Midfielder,,12,,,,5,2,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,,,5.7
846009,Adam Uche Idah,Attacker,,23,,,,5,4,0,0,0,0,1,0,0,0,8,1,1,0,1,0,0,1,4,1,0,1,0,0,0,1,0,,,5.7
66578,Teemu Pukki,Attacker,,23,,,,6,4,0,0,0,0,1,0,0,0,10,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,,,5.4
789593,Todd Cantwell,Attacker,,23,,,,17,14,0,0,0,0,1,0,1,1,24,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,,5.7
24229,Tim Krul,Keeper,0,90,0,1,2,39,33,0,,,,0,0,0,10,42,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,,,5.4
956621,Max Aarons,Defender,,90,,,,57,49,1,0,0,0,0,0,3,9,88,1,0,4,1,3,2,6,2,0,1,13,1,0,2,0,,,,7
662936,Ben Godfrey,Defender,,90,,,,71,64,2,0,0,0,0,0,0,8,81,3,2,6,0,0,0,4,3,2,0,7,1,1,0,0,,,,6.9
178206,Timm Klose,Defender,,90,,,,84,75,0,0,0,0,0,0,0,4,93,3,0,4,0,0,0,4,1,1,0,4,1,0,0,0,,,,6.4
864983,Jamal Lewis,Defender,,90,,,,48,46,1,0,0,0,0,0,5,2,79,0,1,1,0,1,1,5,4,2,0,4,1,1,3,0,,1,,6.8
40100,Alexander Tettey,Midfielder,,78,,,,36,31,0,0,0,0,1,0,0,0,46,0,2,3,0,0,0,3,2,0,1,3,3,3,0,0,1,,,6.8
190851,Kenny McLean,Midfielder,,90,,,,78,69,2,0,0,0,0,0,3,6,92,0,0,0,2,0,0,3,2,0,0,5,1,1,2,0,,,,6.6
610184,Emiliano Buendia,Attacker,,90,,,,60,49,3,0,0,0,2,0,2,3,84,1,3,1,3,3,3,9,8,0,0,6,3,2,2,0,,,,6.9
350634,Ondrej Duda,Midfielder,,67,,,,41,33,0,0,0,0,1,0,1,3,51,0,1,0,0,1,1,4,3,1,0,6,1,1,2,0,1,,,6.3
229711,Onel Hernández,Attacker,,67,,,,24,20,2,0,0,0,4,0,1,0,36,0,1,0,0,2,2,4,3,2,1,3,1,1,1,0,1,,,6.8
194533,Josip Drmic,Attacker,,67,,,,16,13,0,0,0,0,1,1,0,0,21,2,0,0,1,0,0,2,2,0,0,1,0,0,0,0,1,,,5.8
807925,William Smallbone,Midfielder,,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
23293,Shane Long,Attacker,,20,,,,9,5,0,0,0,0,0,0,0,0,15,2,0,1,0,0,0,3,0,0,2,0,1,1,0,1,0,,,6.6
119079,Alex McCarthy,Keeper,0,90,1,6,3,41,26,0,,,,0,0,0,31,52,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,,,,8.5
734042,Kyle Walker-Peters,Defender,,90,,,,22,16,1,0,0,1,0,0,0,1,53,2,4,6,0,2,1,7,6,1,6,8,3,1,2,0,,,,7.6
215387,Jack Stephens,Defender,,90,,,,33,23,1,0,0,0,0,0,0,7,54,2,1,11,1,0,0,3,4,0,0,4,1,1,0,0,,,,7.2
490868,Jan Bednarek,Defender,,90,,,,27,23,0,0,0,0,0,0,0,4,49,1,1,14,0,0,0,3,2,1,3,5,2,0,0,0,,,,7.7
46010,Ryan Bertrand,Defender,,90,,,,25,14,0,0,0,0,0,0,0,2,46,2,0,3,1,0,0,5,2,0,2,6,3,3,0,0,,,,7.2
237563,Stuart Armstrong,Midfielder,,89,,,,24,16,1,0,1,0,2,2,0,2,40,1,0,2,0,2,1,6,2,1,2,5,3,3,1,0,1,,,8.2
279490,James Ward-Prowse,Midfielder,,90,,,,28,22,0,0,0,0,0,0,4,1,58,0,4,6,2,0,0,4,9,2,6,3,2,1,2,0,,,,6.7
212470,Oriol Romeu,Midfielder,,90,,,,30,25,0,0,0,0,0,0,0,3,44,1,2,3,1,0,0,3,5,1,5,6,1,1,1,0,,1,,6.8
201664,Nathan Redmond,Midfielder,,90,,,,25,20,1,0,0,0,3,1,1,4,45,0,3,1,2,6,2,5,11,0,0,10,2,1,1,0,,,,6.4
214426,Danny Ings,Attacker,,90,,,,24,13,1,0,0,0,1,0,0,2,42,2,2,7,1,3,1,4,9,0,1,4,1,0,0,0,,,,6.6
599353,Che Adams,Attacker,,70,,,,9,6,0,1,0,0,2,1,0,2,21,3,3,1,0,1,1,5,4,0,0,2,1,1,0,0,1,,,7.8
37762,Jan Vertonghen,Defender,,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
174850,Erik Lamela,Attacker,,8,,,,4,3,0,0,0,0,0,0,0,0,12,0,0,2,1,2,1,2,3,0,0,0,0,0,1,1,0,,,
564818,Steven Bergwijn,Attacker,,12,,,,9,8,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,6.1
26295,Hugo Lloris,Keeper,0,90,0,3,5,23,14,0,,,,0,0,0,14,33,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,,,,7.5
195299,Serge Aurier,Defender,,90,,,,37,31,0,0,0,0,0,0,2,2,64,1,1,3,0,1,0,5,3,1,2,4,0,0,4,0,,,,7.2
160599,Toby Alderweireld,Defender,,90,,,,52,41,0,0,0,0,0,0,0,8,59,1,2,5,0,0,0,2,2,0,0,1,1,1,0,0,,1,,6.9
361315,Eric Dier,Defender,,90,,,,57,48,0,0,0,0,1,0,0,10,68,4,1,3,0,0,0,4,1,0,2,2,0,0,0,0,,,,7.1
276121,Ben Davies,Defender,,90,,,,48,42,0,0,0,0,2,0,2,2,84,3,3,3,2,4,3,10,10,3,0,1,3,1,1,0,,1,,7.1
94550,Moussa Sissoko,Midfielder,,90,,,,40,36,1,0,0,0,0,0,0,3,49,0,1,1,0,1,1,3,3,2,1,8,1,1,1,0,,1,,7.1
528453,Harry Winks,Midfielder,,90,,,,65,63,1,0,0,0,1,0,0,5,74,1,0,1,0,1,1,3,3,2,2,4,1,0,0,0,,,,7.2
215299,Lucas Moura,Attacker,,82,,,,20,10,0,0,0,0,1,0,1,1,40,0,7,2,2,1,1,6,14,2,0,4,2,1,3,0,1,,,5.9
604126,Giovani Lo Celso,Midfielder,,89,,,,42,34,1,0,0,0,1,0,3,2,57,0,1,0,1,0,0,7,4,2,0,2,4,3,3,0,1,,,7
212867,Heung-Min Son,Attacker,,78,,,,28,23,2,0,0,0,4,2,4,0,40,1,1,0,0,1,0,2,3,1,0,3,0,0,1,0,1,,,7
194165,Harry Kane,Attacker,,90,,,,23,17,1,0,0,0,2,0,0,1,38,1,5,2,0,0,0,4,7,1,0,2,1,0,3,0,,,,6.6
789502,Morgan Gibbs-White,Midfielder,,1,,,,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,
570461,Diogo Jota,Attacker,,35,,,,16,14,1,0,0,1,1,0,0,0,25,0,2,0,3,3,1,3,9,0,0,1,0,0,2,1,0,,,5
843040,Pedro Neto,Attacker,,19,,,,6,4,0,0,0,0,0,0,2,2,13,0,0,0,0,2,0,1,2,0,0,0,1,0,0,1,0,,,5.6
40604,Rui Patricio,Keeper,0,90,0,2,3,20,12,0,,,,0,0,0,17,26,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,,,,5.5
246331,Willy Boly,Defender,,90,,,,56,52,1,0,0,0,0,0,0,6,67,4,1,2,1,0,0,7,3,0,0,4,3,2,0,0,,,,6.1
247761,Conor Coady,Defender,,90,,,,67,59,0,0,0,0,0,0,0,16,71,2,0,3,0,0,0,2,2,1,0,8,0,0,0,0,,1,,5.8
